transaction_id,sender_id,receiver_id,amount,timestamp
TXN_08946,ACC_USER_1373,ACC_TARGET,41.16,2026-02-18 20:03:00
TXN_00057,ACC_SMURF_4_1,ACC_STRUCT_AGG_4,2846.66,2026-02-18 13:42:00
TXN_00162,ACC_SMURF_12_2,ACC_STRUCT_AGG_12,2738.9,2026-02-18 11:09:00
TXN_05615,ACC_USER_982,ACC_TARGET,57.48,2026-02-18 15:16:00
TXN_05484,ACC_USER_1975,ACC_WALMART,242.39,2026-02-18 15:58:00
TXN_04866,ACC_USER_1824,ACC_TARGET,375.6,2026-02-18 23:16:00
TXN_06594,ACC_USER_8,ACC_WALMART,62.29,2026-02-18 23:04:00
TXN_04798,ACC_USER_1084,ACC_TARGET,115.09,2026-02-18 18:12:00
TXN_00330,ACC_SOURCE_32,ACC_MULE_32,39779.34,2026-02-18 13:16:00
TXN_07798,ACC_USER_1039,ACC_USER_1629,457.97,2026-02-18 13:44:00
TXN_06703,ACC_CORP_PAYROLL_1,ACC_USER_737,4442.13,2026-02-18 13:35:00
TXN_07514,ACC_USER_1070,ACC_AMAZON,200.69,2026-02-18 11:20:00
TXN_07175,ACC_USER_74,ACC_WALMART,185.87,2026-02-19 03:48:00
TXN_07669,ACC_USER_1647,ACC_STARBUCKS,348.79,2026-02-18 18:34:00
TXN_06838,ACC_USER_847,ACC_USER_1229,406.2,2026-02-19 01:59:00
TXN_08401,ACC_USER_643,ACC_USER_1910,918.81,2026-02-18 15:10:00
TXN_05554,ACC_USER_619,ACC_USER_590,173.82,2026-02-19 03:53:00
TXN_07741,ACC_USER_435,ACC_WALMART,54.21,2026-02-18 14:56:00
TXN_06259,ACC_USER_1009,ACC_USER_704,579.81,2026-02-19 03:01:00
TXN_07730,ACC_USER_1578,ACC_NETFLIX,303.36,2026-02-19 03:23:00
TXN_08835,ACC_CORP_PAYROLL_1,ACC_USER_1566,3665.31,2026-02-19 07:19:00
TXN_02882,ACC_USER_989,ACC_STARBUCKS,171.92,2026-02-19 00:20:00
TXN_06522,ACC_USER_909,ACC_NETFLIX,208.61,2026-02-19 08:10:00
TXN_01459,ACC_USER_776,ACC_TARGET,296.48,2026-02-19 04:29:00
TXN_07927,ACC_USER_1843,ACC_NETFLIX,93.69,2026-02-18 12:39:00
TXN_09331,ACC_USER_771,ACC_USER_1334,494.19,2026-02-18 15:31:00
TXN_02408,ACC_USER_408,ACC_TARGET,431.96,2026-02-18 21:12:00
TXN_01999,ACC_USER_1675,ACC_USER_789,442.13,2026-02-18 21:24:00
TXN_02548,ACC_USER_1333,ACC_USER_1813,396.76,2026-02-18 09:45:00
TXN_03090,ACC_USER_843,ACC_USER_660,826.09,2026-02-19 04:20:00
TXN_04994,ACC_USER_1140,ACC_USER_1021,781.28,2026-02-19 05:32:00
TXN_09782,ACC_USER_1471,ACC_USER_1269,381.47,2026-02-19 02:35:00
TXN_09144,ACC_USER_242,ACC_USER_954,951.33,2026-02-19 02:53:00
TXN_02034,ACC_CORP_PAYROLL_1,ACC_USER_96,4691.88,2026-02-19 08:09:00
TXN_09690,ACC_USER_283,ACC_AMAZON,85.25,2026-02-18 20:56:00
TXN_09041,ACC_USER_1628,ACC_NETFLIX,73.0,2026-02-18 16:08:00
TXN_09959,ACC_CORP_PAYROLL_3,ACC_USER_759,4845.71,2026-02-19 00:09:00
TXN_00899,ACC_USER_952,ACC_USER_167,478.79,2026-02-19 01:07:00
TXN_00450,ACC_KINGPIN_1,ACC_DROP_1_15,1406.71,2026-02-18 09:27:00
TXN_03579,ACC_USER_1613,ACC_WALMART,62.61,2026-02-19 06:36:00
TXN_01888,ACC_USER_1944,ACC_AMAZON,191.72,2026-02-19 05:01:00
TXN_08458,ACC_USER_1537,ACC_TARGET,197.17,2026-02-18 23:33:00
TXN_08982,ACC_USER_407,ACC_AMAZON,12.48,2026-02-18 20:22:00
TXN_08402,ACC_USER_1361,ACC_UBER,77.25,2026-02-18 09:52:00
TXN_01495,ACC_USER_1834,ACC_NETFLIX,75.47,2026-02-19 08:43:00
TXN_04436,ACC_USER_1575,ACC_STARBUCKS,471.48,2026-02-19 02:13:00
TXN_02584,ACC_USER_1069,ACC_WALMART,292.67,2026-02-18 10:28:00
TXN_08561,ACC_USER_195,ACC_USER_231,240.29,2026-02-19 02:45:00
TXN_08292,ACC_CORP_PAYROLL_4,ACC_USER_1275,2273.59,2026-02-19 08:33:00
TXN_07263,ACC_USER_1971,ACC_WALMART,383.23,2026-02-18 16:16:00
TXN_03006,ACC_USER_1899,ACC_USER_1384,168.07,2026-02-19 04:34:00
TXN_07697,ACC_USER_559,ACC_NETFLIX,250.84,2026-02-18 13:31:00
TXN_07974,ACC_USER_1244,ACC_USER_164,738.64,2026-02-19 08:34:00
TXN_06385,ACC_USER_747,ACC_UBER,201.77,2026-02-19 02:44:00
TXN_08909,ACC_USER_1905,ACC_USER_520,888.81,2026-02-19 00:57:00
TXN_06493,ACC_USER_73,ACC_USER_861,103.78,2026-02-18 21:35:00
TXN_06503,ACC_USER_1116,ACC_UBER,352.32,2026-02-18 16:00:00
TXN_02266,ACC_USER_1996,ACC_TARGET,292.67,2026-02-18 17:27:00
TXN_00877,ACC_USER_1330,ACC_AMAZON,345.15,2026-02-18 16:33:00
TXN_08669,ACC_USER_1845,ACC_NETFLIX,68.28,2026-02-18 14:54:00
TXN_00723,ACC_USER_1219,ACC_USER_97,754.36,2026-02-19 08:00:00
TXN_05332,ACC_USER_1898,ACC_USER_415,386.53,2026-02-19 08:36:00
TXN_00357,ACC_MULE_45,ACC_SINK_45,46024.44,2026-02-18 12:59:00
TXN_00237,ACC_SMURF_17_11,ACC_STRUCT_AGG_17,2142.36,2026-02-18 09:27:00
TXN_06823,ACC_USER_1258,ACC_USER_1361,246.92,2026-02-19 05:31:00
TXN_03834,ACC_USER_1627,ACC_STARBUCKS,369.65,2026-02-18 22:52:00
TXN_03586,ACC_USER_271,ACC_TARGET,402.82,2026-02-18 21:26:00
TXN_07852,ACC_USER_1040,ACC_STARBUCKS,69.77,2026-02-19 08:06:00
TXN_03315,ACC_USER_985,ACC_TARGET,60.18,2026-02-19 07:49:00
TXN_00600,ACC_USER_939,ACC_TARGET,347.8,2026-02-18 23:28:00
TXN_05680,ACC_USER_1424,ACC_UBER,427.84,2026-02-18 14:05:00
TXN_01188,ACC_USER_1641,ACC_NETFLIX,491.11,2026-02-18 17:46:00
TXN_09249,ACC_USER_512,ACC_USER_223,85.49,2026-02-18 16:20:00
TXN_06499,ACC_USER_429,ACC_NETFLIX,478.24,2026-02-18 21:35:00
TXN_08549,ACC_USER_1013,ACC_AMAZON,445.61,2026-02-19 03:43:00
TXN_04251,ACC_USER_607,ACC_USER_1867,366.95,2026-02-18 16:13:00
TXN_07140,ACC_USER_258,ACC_UBER,116.45,2026-02-18 19:33:00
TXN_03113,ACC_USER_541,ACC_NETFLIX,388.12,2026-02-19 07:44:00
TXN_06992,ACC_USER_1038,ACC_USER_721,450.22,2026-02-19 04:14:00
TXN_07905,ACC_USER_1078,ACC_UBER,377.8,2026-02-18 12:43:00
TXN_02396,ACC_USER_742,ACC_USER_1219,85.73,2026-02-19 04:27:00
TXN_06570,ACC_USER_234,ACC_USER_1800,901.15,2026-02-18 17:58:00
TXN_03788,ACC_USER_1590,ACC_WALMART,170.22,2026-02-19 00:42:00
TXN_04288,ACC_USER_1218,ACC_WALMART,220.65,2026-02-18 17:16:00
TXN_09633,ACC_USER_518,ACC_USER_556,266.68,2026-02-18 16:28:00
TXN_09533,ACC_USER_1082,ACC_USER_1988,49.12,2026-02-18 18:21:00
TXN_07742,ACC_USER_375,ACC_USER_402,977.84,2026-02-18 11:17:00
TXN_06213,ACC_USER_267,ACC_WALMART,103.58,2026-02-19 03:51:00
TXN_01146,ACC_USER_635,ACC_USER_308,738.78,2026-02-18 14:02:00
TXN_02093,ACC_USER_106,ACC_TARGET,172.05,2026-02-18 19:48:00
TXN_08765,ACC_USER_1502,ACC_STARBUCKS,335.61,2026-02-19 02:39:00
TXN_07699,ACC_CORP_PAYROLL_4,ACC_USER_895,4947.02,2026-02-19 06:00:00
TXN_05397,ACC_CORP_PAYROLL_1,ACC_USER_599,4390.39,2026-02-19 01:38:00
TXN_05330,ACC_USER_229,ACC_TARGET,366.13,2026-02-18 14:39:00
TXN_08513,ACC_USER_1357,ACC_AMAZON,494.78,2026-02-19 04:46:00
TXN_00914,ACC_USER_586,ACC_TARGET,325.21,2026-02-19 07:09:00
TXN_00590,ACC_CORP_PAYROLL_2,ACC_USER_424,4929.66,2026-02-19 04:16:00
TXN_02985,ACC_CORP_PAYROLL_5,ACC_USER_90,4134.94,2026-02-18 20:51:00
TXN_00030,ACC_SMURF_2_3,ACC_STRUCT_AGG_2,2142.16,2026-02-18 12:50:00
TXN_03104,ACC_USER_36,ACC_AMAZON,269.04,2026-02-18 16:19:00
TXN_09448,ACC_USER_1901,ACC_UBER,355.01,2026-02-19 02:38:00
TXN_01321,ACC_USER_665,ACC_NETFLIX,242.19,2026-02-18 15:44:00
TXN_06682,ACC_USER_1335,ACC_NETFLIX,498.33,2026-02-18 22:49:00
TXN_07028,ACC_USER_327,ACC_AMAZON,118.51,2026-02-18 09:11:00
TXN_02642,ACC_USER_1787,ACC_USER_817,663.91,2026-02-19 08:25:00
TXN_03876,ACC_USER_118,ACC_UBER,428.41,2026-02-19 05:39:00
TXN_07460,ACC_USER_1728,ACC_NETFLIX,389.48,2026-02-18 21:50:00
TXN_03981,ACC_USER_932,ACC_USER_140,757.23,2026-02-18 16:32:00
TXN_00179,ACC_SMURF_13_7,ACC_STRUCT_AGG_13,2619.18,2026-02-18 14:26:00
TXN_04398,ACC_USER_822,ACC_STARBUCKS,413.06,2026-02-18 13:03:00
TXN_06100,ACC_USER_1021,ACC_USER_1810,156.83,2026-02-19 06:44:00
TXN_02536,ACC_USER_123,ACC_USER_1270,72.62,2026-02-19 05:55:00
TXN_03164,ACC_USER_492,ACC_USER_1471,566.62,2026-02-18 10:33:00
TXN_04232,ACC_USER_1481,ACC_AMAZON,468.12,2026-02-18 09:12:00
TXN_00142,ACC_SMURF_10_7,ACC_STRUCT_AGG_10,2367.71,2026-02-18 12:45:00
TXN_07648,ACC_USER_101,ACC_USER_1956,84.45,2026-02-18 23:50:00
TXN_02555,ACC_USER_183,ACC_AMAZON,292.78,2026-02-19 05:54:00
TXN_09310,ACC_USER_1975,ACC_NETFLIX,96.1,2026-02-18 11:04:00
TXN_01572,ACC_USER_424,ACC_STARBUCKS,393.43,2026-02-19 01:42:00
TXN_09693,ACC_CORP_PAYROLL_2,ACC_USER_1691,4139.75,2026-02-18 20:05:00
TXN_09552,ACC_USER_749,ACC_USER_1646,231.92,2026-02-19 08:39:00
TXN_05168,ACC_CORP_PAYROLL_4,ACC_USER_1782,3471.53,2026-02-18 13:21:00
TXN_08880,ACC_USER_442,ACC_WALMART,25.36,2026-02-19 03:05:00
TXN_04245,ACC_USER_918,ACC_TARGET,238.54,2026-02-19 00:47:00
TXN_08523,ACC_USER_535,ACC_NETFLIX,364.36,2026-02-18 12:29:00
TXN_07006,ACC_USER_883,ACC_AMAZON,398.32,2026-02-19 08:21:00
TXN_09527,ACC_USER_628,ACC_AMAZON,261.89,2026-02-18 10:10:00
TXN_03861,ACC_USER_86,ACC_USER_1698,44.96,2026-02-18 23:15:00
TXN_02512,ACC_USER_110,ACC_USER_1225,953.29,2026-02-18 13:41:00
TXN_00551,ACC_KINGPIN_4,ACC_DROP_4_16,1718.43,2026-02-18 15:00:00
TXN_07681,ACC_USER_1807,ACC_USER_1034,794.45,2026-02-18 21:56:00
TXN_02081,ACC_CORP_PAYROLL_4,ACC_USER_77,4273.96,2026-02-18 10:26:00
TXN_04949,ACC_USER_124,ACC_UBER,176.85,2026-02-19 02:38:00
TXN_04010,ACC_USER_414,ACC_UBER,10.85,2026-02-19 07:44:00
TXN_05121,ACC_USER_25,ACC_UBER,409.74,2026-02-18 19:05:00
TXN_06576,ACC_USER_831,ACC_AMAZON,491.97,2026-02-18 13:16:00
TXN_07597,ACC_USER_1315,ACC_TARGET,481.18,2026-02-18 15:00:00
TXN_07343,ACC_USER_1040,ACC_TARGET,428.8,2026-02-19 00:34:00
TXN_06517,ACC_USER_1108,ACC_USER_1118,327.77,2026-02-19 06:40:00
TXN_01842,ACC_USER_812,ACC_UBER,241.72,2026-02-19 06:51:00
TXN_03181,ACC_USER_152,ACC_UBER,181.92,2026-02-19 01:46:00
TXN_08641,ACC_USER_627,ACC_USER_928,322.34,2026-02-19 02:57:00
TXN_06501,ACC_USER_1111,ACC_TARGET,199.02,2026-02-18 17:46:00
TXN_09907,ACC_USER_394,ACC_USER_68,652.96,2026-02-18 12:08:00
TXN_06086,ACC_CORP_PAYROLL_3,ACC_USER_1268,3975.44,2026-02-18 15:49:00
TXN_06746,ACC_USER_1571,ACC_USER_1158,334.63,2026-02-18 09:53:00
TXN_01245,ACC_USER_1541,ACC_STARBUCKS,362.92,2026-02-19 00:53:00
TXN_00259,ACC_SMURF_19_4,ACC_STRUCT_AGG_19,2314.64,2026-02-18 13:44:00
TXN_03637,ACC_USER_1785,ACC_WALMART,118.39,2026-02-19 06:22:00
TXN_07296,ACC_USER_361,ACC_WALMART,114.87,2026-02-19 07:24:00
TXN_05919,ACC_USER_859,ACC_UBER,376.35,2026-02-18 14:21:00
TXN_04776,ACC_USER_1567,ACC_NETFLIX,23.07,2026-02-19 02:40:00
TXN_00681,ACC_USER_1332,ACC_WALMART,175.02,2026-02-18 18:48:00
TXN_03391,ACC_USER_1930,ACC_STARBUCKS,69.15,2026-02-18 23:09:00
TXN_06871,ACC_USER_1035,ACC_TARGET,390.37,2026-02-18 18:23:00
TXN_04399,ACC_USER_32,ACC_STARBUCKS,303.43,2026-02-18 21:46:00
TXN_02142,ACC_USER_1017,ACC_USER_26,95.06,2026-02-18 13:28:00
TXN_01270,ACC_USER_753,ACC_USER_970,114.54,2026-02-19 08:57:00
TXN_03289,ACC_USER_773,ACC_STARBUCKS,23.09,2026-02-18 13:51:00
TXN_05524,ACC_USER_303,ACC_USER_659,219.38,2026-02-18 14:36:00
TXN_03710,ACC_USER_1492,ACC_AMAZON,228.44,2026-02-18 10:51:00
TXN_08972,ACC_USER_1806,ACC_AMAZON,174.02,2026-02-18 13:48:00
TXN_09010,ACC_USER_1488,ACC_USER_1878,746.65,2026-02-18 22:55:00
TXN_06996,ACC_USER_1788,ACC_UBER,271.94,2026-02-18 10:27:00
TXN_09849,ACC_USER_229,ACC_USER_359,717.59,2026-02-19 05:09:00
TXN_06689,ACC_USER_992,ACC_UBER,242.3,2026-02-18 22:20:00
TXN_07956,ACC_USER_1848,ACC_WALMART,295.47,2026-02-19 05:50:00
TXN_05943,ACC_USER_313,ACC_TARGET,467.7,2026-02-18 16:23:00
TXN_07241,ACC_USER_228,ACC_TARGET,381.61,2026-02-19 09:00:00
TXN_05320,ACC_USER_1045,ACC_UBER,318.04,2026-02-18 13:44:00
TXN_05882,ACC_USER_1757,ACC_USER_1040,376.28,2026-02-19 00:28:00
TXN_07867,ACC_USER_1289,ACC_TARGET,486.98,2026-02-18 13:15:00
TXN_09588,ACC_USER_339,ACC_UBER,69.68,2026-02-18 18:09:00
TXN_08557,ACC_USER_106,ACC_STARBUCKS,333.26,2026-02-18 14:07:00
TXN_04143,ACC_USER_576,ACC_TARGET,295.74,2026-02-18 18:15:00
TXN_03676,ACC_USER_160,ACC_USER_1643,615.78,2026-02-18 18:44:00
TXN_00818,ACC_USER_1683,ACC_USER_1453,774.0,2026-02-18 21:20:00
TXN_00711,ACC_USER_464,ACC_NETFLIX,472.09,2026-02-18 13:47:00
TXN_07723,ACC_USER_519,ACC_USER_1933,39.39,2026-02-18 16:16:00
TXN_09830,ACC_USER_1610,ACC_NETFLIX,373.13,2026-02-18 13:14:00
TXN_08424,ACC_CORP_PAYROLL_5,ACC_USER_290,3345.33,2026-02-19 03:05:00
TXN_02749,ACC_USER_466,ACC_USER_1937,990.95,2026-02-18 14:33:00
TXN_03105,ACC_USER_412,ACC_AMAZON,34.0,2026-02-19 01:11:00
TXN_08051,ACC_USER_1900,ACC_AMAZON,478.54,2026-02-19 02:21:00
TXN_02230,ACC_USER_1145,ACC_STARBUCKS,139.69,2026-02-19 08:45:00
TXN_01331,ACC_USER_1316,ACC_WALMART,388.02,2026-02-19 03:23:00
TXN_05450,ACC_USER_793,ACC_USER_1241,767.89,2026-02-18 18:25:00
TXN_06386,ACC_USER_768,ACC_NETFLIX,402.16,2026-02-18 13:26:00
TXN_08279,ACC_USER_897,ACC_UBER,130.73,2026-02-18 15:05:00
TXN_05654,ACC_USER_1380,ACC_WALMART,290.65,2026-02-18 18:36:00
TXN_09029,ACC_USER_1721,ACC_TARGET,143.51,2026-02-18 21:35:00
TXN_04800,ACC_USER_495,ACC_AMAZON,37.22,2026-02-18 20:35:00
TXN_04494,ACC_USER_1338,ACC_USER_507,370.31,2026-02-18 12:43:00
TXN_09894,ACC_USER_449,ACC_USER_71,100.44,2026-02-18 16:29:00
TXN_08323,ACC_USER_1067,ACC_USER_1554,267.96,2026-02-18 14:50:00
TXN_00657,ACC_USER_214,ACC_NETFLIX,382.22,2026-02-18 15:05:00
TXN_09363,ACC_USER_22,ACC_TARGET,161.64,2026-02-19 01:19:00
TXN_07560,ACC_USER_307,ACC_AMAZON,263.66,2026-02-19 03:56:00
TXN_03023,ACC_USER_919,ACC_UBER,434.55,2026-02-18 11:40:00
TXN_09370,ACC_CORP_PAYROLL_5,ACC_USER_1116,4110.6,2026-02-19 00:51:00
TXN_06324,ACC_USER_1620,ACC_WALMART,352.93,2026-02-19 06:26:00
TXN_04482,ACC_USER_1286,ACC_WALMART,340.72,2026-02-19 04:13:00
TXN_05903,ACC_CORP_PAYROLL_2,ACC_USER_9,2998.6,2026-02-19 08:28:00
TXN_07765,ACC_USER_1809,ACC_WALMART,96.14,2026-02-19 05:53:00
TXN_00235,ACC_SMURF_17_9,ACC_STRUCT_AGG_17,2486.05,2026-02-18 12:54:00
TXN_07573,ACC_USER_1387,ACC_TARGET,53.06,2026-02-19 06:48:00
TXN_08146,ACC_USER_146,ACC_NETFLIX,117.39,2026-02-18 23:30:00
TXN_08032,ACC_USER_437,ACC_WALMART,420.99,2026-02-18 10:23:00
TXN_05125,ACC_USER_867,ACC_USER_1516,777.3,2026-02-18 20:15:00
TXN_09101,ACC_USER_1307,ACC_WALMART,460.73,2026-02-18 14:06:00
TXN_01665,ACC_USER_1011,ACC_USER_757,124.9,2026-02-19 08:06:00
TXN_04105,ACC_USER_1735,ACC_AMAZON,136.26,2026-02-19 04:50:00
TXN_01048,ACC_USER_1058,ACC_NETFLIX,280.89,2026-02-18 15:03:00
TXN_04768,ACC_USER_1498,ACC_NETFLIX,271.07,2026-02-19 08:11:00
TXN_09356,ACC_USER_1815,ACC_TARGET,230.62,2026-02-18 17:20:00
TXN_00378,ACC_RING_3_1,ACC_RING_3_2,15642.85,2026-02-18 11:09:00
TXN_06062,ACC_USER_1190,ACC_UBER,207.56,2026-02-18 23:28:00
TXN_04163,ACC_USER_837,ACC_USER_84,984.85,2026-02-18 14:09:00
TXN_02867,ACC_USER_287,ACC_UBER,173.71,2026-02-19 04:58:00
TXN_08598,ACC_USER_1034,ACC_WALMART,176.27,2026-02-19 05:09:00
TXN_00375,ACC_RING_2_1,ACC_RING_2_2,12978.31,2026-02-18 16:55:00
TXN_02143,ACC_USER_1160,ACC_USER_237,671.44,2026-02-19 06:46:00
TXN_02742,ACC_USER_593,ACC_NETFLIX,90.06,2026-02-18 20:22:00
TXN_02036,ACC_USER_1121,ACC_USER_161,177.64,2026-02-18 15:16:00
TXN_00986,ACC_USER_136,ACC_USER_425,981.42,2026-02-18 15:55:00
TXN_09036,ACC_USER_946,ACC_UBER,133.89,2026-02-18 20:00:00
TXN_07157,ACC_USER_589,ACC_USER_1977,460.95,2026-02-18 09:06:00
TXN_04867,ACC_USER_1645,ACC_UBER,39.09,2026-02-19 00:51:00
TXN_02184,ACC_USER_816,ACC_UBER,211.47,2026-02-19 01:54:00
TXN_05490,ACC_USER_246,ACC_USER_1445,688.89,2026-02-18 23:06:00
TXN_05123,ACC_USER_1197,ACC_WALMART,100.23,2026-02-18 18:14:00
TXN_04146,ACC_USER_923,ACC_WALMART,133.8,2026-02-19 02:50:00
TXN_06093,ACC_USER_1226,ACC_UBER,367.6,2026-02-18 15:53:00
TXN_01239,ACC_USER_1187,ACC_WALMART,26.62,2026-02-18 16:22:00
TXN_00796,ACC_USER_1336,ACC_USER_1171,363.77,2026-02-18 16:52:00
TXN_07707,ACC_USER_1394,ACC_STARBUCKS,267.0,2026-02-18 11:45:00
TXN_05180,ACC_USER_1388,ACC_TARGET,280.29,2026-02-19 02:37:00
TXN_05355,ACC_USER_465,ACC_UBER,169.89,2026-02-19 03:16:00
TXN_00071,ACC_SMURF_5_4,ACC_STRUCT_AGG_5,2603.57,2026-02-18 11:29:00
TXN_02022,ACC_USER_1189,ACC_WALMART,473.01,2026-02-19 04:49:00
TXN_09974,ACC_USER_1831,ACC_USER_1710,100.7,2026-02-18 13:15:00
TXN_08438,ACC_USER_80,ACC_USER_96,383.92,2026-02-19 06:36:00
TXN_08199,ACC_CORP_PAYROLL_2,ACC_USER_88,4785.09,2026-02-18 22:03:00
TXN_04096,ACC_CORP_PAYROLL_4,ACC_USER_851,2945.0,2026-02-18 23:01:00
TXN_02367,ACC_USER_1048,ACC_STARBUCKS,16.22,2026-02-19 06:20:00
TXN_00889,ACC_CORP_PAYROLL_5,ACC_USER_30,3079.87,2026-02-18 18:37:00
TXN_05381,ACC_USER_729,ACC_NETFLIX,397.09,2026-02-19 06:58:00
TXN_05415,ACC_USER_327,ACC_NETFLIX,486.55,2026-02-18 13:36:00
TXN_07497,ACC_USER_870,ACC_USER_1205,956.67,2026-02-18 10:42:00
TXN_07486,ACC_CORP_PAYROLL_3,ACC_USER_526,4427.24,2026-02-18 11:42:00
TXN_09610,ACC_CORP_PAYROLL_4,ACC_USER_724,3171.05,2026-02-18 21:01:00
TXN_02383,ACC_USER_182,ACC_NETFLIX,377.59,2026-02-19 07:25:00
TXN_09838,ACC_USER_1739,ACC_USER_653,603.66,2026-02-19 08:02:00
TXN_00199,ACC_SMURF_14_11,ACC_STRUCT_AGG_14,2228.92,2026-02-18 15:54:00
TXN_02661,ACC_USER_1860,ACC_AMAZON,328.96,2026-02-18 18:21:00
TXN_07049,ACC_USER_389,ACC_USER_1408,73.71,2026-02-19 08:46:00
TXN_08719,ACC_CORP_PAYROLL_5,ACC_USER_131,3415.98,2026-02-18 22:09:00
TXN_01626,ACC_USER_1028,ACC_UBER,331.91,2026-02-18 13:37:00
TXN_08337,ACC_USER_893,ACC_USER_1633,24.44,2026-02-18 13:43:00
TXN_02061,ACC_USER_750,ACC_USER_1211,331.28,2026-02-18 11:09:00
TXN_01507,ACC_USER_1640,ACC_AMAZON,254.13,2026-02-18 17:10:00
TXN_09839,ACC_USER_370,ACC_UBER,32.35,2026-02-18 09:26:00
TXN_05115,ACC_USER_682,ACC_USER_1662,621.02,2026-02-19 02:41:00
TXN_00977,ACC_USER_678,ACC_USER_1223,66.95,2026-02-19 00:27:00
TXN_05636,ACC_USER_349,ACC_AMAZON,302.29,2026-02-18 11:25:00
TXN_07553,ACC_USER_1660,ACC_TARGET,208.14,2026-02-19 08:34:00
TXN_01070,ACC_USER_1289,ACC_TARGET,440.64,2026-02-19 06:10:00
TXN_09579,ACC_USER_1742,ACC_WALMART,161.72,2026-02-19 00:46:00
TXN_08651,ACC_CORP_PAYROLL_5,ACC_USER_1203,2032.61,2026-02-18 23:25:00
TXN_08244,ACC_USER_1100,ACC_USER_559,806.23,2026-02-19 04:40:00
TXN_02193,ACC_USER_1273,ACC_TARGET,172.48,2026-02-18 16:03:00
TXN_08699,ACC_USER_40,ACC_STARBUCKS,155.98,2026-02-18 14:06:00
TXN_07187,ACC_USER_1478,ACC_USER_970,607.36,2026-02-18 20:44:00
TXN_01007,ACC_USER_13,ACC_USER_872,610.85,2026-02-18 16:04:00
TXN_09198,ACC_USER_427,ACC_WALMART,256.94,2026-02-19 08:56:00
TXN_04016,ACC_USER_885,ACC_WALMART,198.9,2026-02-18 15:50:00
TXN_01701,ACC_USER_1335,ACC_STARBUCKS,52.67,2026-02-18 17:32:00
TXN_00131,ACC_SMURF_9_11,ACC_STRUCT_AGG_9,2547.49,2026-02-18 17:39:00
TXN_05647,ACC_USER_640,ACC_STARBUCKS,258.14,2026-02-18 23:42:00
TXN_05939,ACC_USER_1693,ACC_USER_314,932.64,2026-02-19 01:59:00
TXN_03828,ACC_CORP_PAYROLL_3,ACC_USER_197,3694.63,2026-02-18 21:54:00
TXN_06360,ACC_USER_201,ACC_UBER,153.48,2026-02-18 18:31:00
TXN_04347,ACC_USER_1239,ACC_USER_721,169.57,2026-02-18 12:47:00
TXN_04046,ACC_USER_1189,ACC_TARGET,193.93,2026-02-19 04:57:00
TXN_08809,ACC_USER_264,ACC_UBER,54.78,2026-02-19 01:44:00
TXN_09995,ACC_USER_789,ACC_USER_1213,671.48,2026-02-18 16:30:00
TXN_00840,ACC_USER_804,ACC_AMAZON,200.59,2026-02-18 13:16:00
TXN_09915,ACC_USER_843,ACC_UBER,162.75,2026-02-19 01:18:00
TXN_02038,ACC_USER_934,ACC_TARGET,472.46,2026-02-18 20:23:00
TXN_06631,ACC_USER_1521,ACC_USER_1099,790.22,2026-02-18 15:55:00
TXN_04109,ACC_USER_103,ACC_USER_1631,394.73,2026-02-18 20:26:00
TXN_06356,ACC_CORP_PAYROLL_1,ACC_USER_250,2101.06,2026-02-19 03:40:00
TXN_00157,ACC_SMURF_11_8,ACC_STRUCT_AGG_11,2200.2,2026-02-18 11:20:00
TXN_06574,ACC_USER_70,ACC_TARGET,84.56,2026-02-19 03:47:00
TXN_08414,ACC_USER_1416,ACC_WALMART,436.4,2026-02-19 03:32:00
TXN_05880,ACC_USER_1803,ACC_AMAZON,25.67,2026-02-18 18:29:00
TXN_02259,ACC_USER_1384,ACC_NETFLIX,39.71,2026-02-19 00:23:00
TXN_02547,ACC_USER_1035,ACC_NETFLIX,104.63,2026-02-18 22:29:00
TXN_09773,ACC_USER_954,ACC_TARGET,326.14,2026-02-19 00:32:00
TXN_06060,ACC_CORP_PAYROLL_1,ACC_USER_1006,4854.51,2026-02-18 18:34:00
TXN_02908,ACC_USER_1114,ACC_WALMART,253.19,2026-02-18 14:31:00
TXN_09456,ACC_USER_1644,ACC_UBER,403.95,2026-02-19 04:14:00
TXN_06420,ACC_USER_1714,ACC_USER_1266,849.59,2026-02-18 16:36:00
TXN_02936,ACC_USER_1235,ACC_AMAZON,296.61,2026-02-18 19:54:00
TXN_08017,ACC_USER_462,ACC_USER_1899,675.59,2026-02-19 03:20:00
TXN_00969,ACC_USER_1620,ACC_USER_523,252.15,2026-02-19 03:02:00
TXN_03206,ACC_USER_204,ACC_TARGET,196.8,2026-02-18 18:24:00
TXN_05620,ACC_USER_238,ACC_WALMART,413.39,2026-02-19 03:36:00
TXN_07094,ACC_USER_1171,ACC_USER_676,518.45,2026-02-19 02:48:00
TXN_04027,ACC_CORP_PAYROLL_4,ACC_USER_986,4929.05,2026-02-18 17:05:00
TXN_06189,ACC_USER_56,ACC_TARGET,104.5,2026-02-18 17:57:00
TXN_01939,ACC_USER_174,ACC_STARBUCKS,212.32,2026-02-18 20:10:00
TXN_09206,ACC_USER_379,ACC_NETFLIX,413.29,2026-02-19 02:00:00
TXN_08862,ACC_USER_812,ACC_TARGET,219.63,2026-02-19 08:12:00
TXN_02737,ACC_USER_284,ACC_USER_70,168.99,2026-02-18 09:06:00
